Perfil,Estado,Edad,Genero,ScoreCrediticio,PorcentajeFinanciacion,Plazo,IngresoEstimado,Gastos,CapacidadDePago,ValorCuotaMensual,M3_30AC
0,1,45,1,786,1.0,72,2073110.0,1034946.34,0.432643183,2399584,0
0,1,33,0,741,0.8223,24,5046240.0,2416939.92,1.024655199,2566034,0
1,1,26,1,706,0.8591,72,3156960.0,2235675.96,0.487699593,1889040,0
0,1,38,1,764,0.7351,72,1950480.0,918421.8,0.73250373,1408946,0
0,1,54,0,904,0.5605,60,7402123.0,4749739.13,1.838860813,1442406,0
1,0,39,0,755,0.9722,84,0.0,1495445.47,-0.717602104,2083948,1
0,1,55,1,781,0.4965,72,1520390.0,2705485.84,-0.676352376,1752187,0
0,1,45,1,641,0.5906,60,1414227.0,634401.48,0.377712459,2064601,0
0,1,73,1,745,0.7479,72,3964799.0,1946527.9,0.978868923,2061840,0
0,1,53,1,628,0.6475,48,1156271.0,1622936.59,-0.405947954,1149570,0
0,1,27,0,798,0.5243,60,2223754.0,1955685.31,0.223119856,1201456,0
1,1,28,1,801,1.0,72,2948672.0,1456415.51,0.925566992,1612262,0
1,1,28,1,744,0.9,72,2049975.0,1526218.82,0.347543357,1507024,0
0,0,21,0,634,0.6574,60,1280824.0,625222.74,0.716362403,915181,1
0,1,46,1,692,0.4835,36,1211721.0,688592.45,0.324236419,1613417,0
0,0,31,1,772,1.0,48,1570410.0,1648328.22,-0.062635779,1243989,0
1,0,56,1,686,0.3859,72,0.0,6303833.39,-10.82881701,582135,0
1,0,52,0,621,0.7722,60,1381671.0,755521.75,0.672633614,930892,0
1,1,28,1,677,1.0,72,1573200.0,1376387.66,0.118231386,1664637,1
0,1,40,1,803,0.6842,36,5637954.0,1996304.3,0.749707397,4857428,0
1,1,40,1,754,1.0351,72,2210072.0,709845.37,0.943500784,1590064,0
1,1,28,1,774,1.0,72,1927374.0,1014015.64,0.60362546,1513121,0
1,1,36,1,768,0.7934,72,1523762.0,1574507.93,-0.029492268,1720652,0
0,1,54,1,811,1.0,72,2267527.0,655321.36,0.728633092,2212644,0
0,1,52,1,699,0.55,72,3485023.0,532489.08,1.946178593,1517093,0
0,1,55,0,719,1.0,72,4772709.0,1521464.39,1.275030887,2549934,1
1,0,33,1,779,0.5311,72,2823400.0,2018209.72,1.349747095,596549,0
0,1,26,1,748,1.0143,72,5199000.0,2271338.78,0.986421729,2967961,0
1,1,38,1,803,1.0,72,4664851.0,1120159.21,2.254307909,1572408,0
0,1,55,1,823,0.3554,72,2790335.0,2254988.34,0.449868497,1190007,0
1,1,33,1,804,0.9605,60,2171112.0,816191.17,0.556888946,2433018,0
0,0,53,1,736,0.7,84,1940113.0,3772813.76,-1.290209114,1420468,1
0,1,69,0,712,1.0,60,2991956.0,1072840.37,1.202877726,1595437,0
1,1,41,0,714,1.0383,60,2601479.0,2017869.93,0.294040566,1984791,0
0,1,28,0,722,0.8515,72,2439001.0,1122901.68,0.850821582,1546857,0
1,1,47,0,747,1.0,72,8273141.0,2021463.2,3.317115383,1884673,0
0,0,51,1,794,0.9667,84,4923672.0,3216413.55,2.279578562,748936,0
1,1,31,1,726,1.0,72,17128630.0,2978462.88,4.565746823,3099201,0
0,1,64,1,707,0.3182,72,20898800.0,6663936.07,8.264307043,1722451,0
1,1,38,1,716,0.9042,72,2400765.0,1966483.3,0.279707863,1552626,0
1,1,39,0,665,1.0,72,1274606.0,831135.57,0.252889277,1753615,0
1,1,62,1,742,0.6264,48,2661798.0,1826621.4,0.392255277,2129166,0
1,0,33,1,789,1.0,60,1918200.0,2135826.44,-0.080271784,2711120,0
1,1,21,1,807,0.8682,84,2376198.0,1091134.05,0.800190261,1605948,0
1,1,61,1,903,0.3837,84,5126306.0,2582316.83,3.959208108,642550,0
0,1,69,0,747,0.666,72,26611927.0,8883076.05,12.76858692,1388474,0
0,1,60,1,780,0.7391,72,3409274.0,1365734.37,1.976061096,1034148,0
0,0,29,1,769,0.4518,48,1252712.0,3362631.55,-2.1883137,964176,0
0,1,32,0,811,0.7752,72,1498787.0,695158.66,0.461526729,1741239,0
0,1,38,1,690,0.4662,48,8142603.0,3315882.14,4.360945694,1106806,0
0,1,45,1,717,0.9,72,1295768.0,621428.1,0.308260509,2187565,0
1,0,35,1,795,0.7987,72,4833273.0,2632833.32,1.763158693,1248010,0
1,1,36,1,774,1.0,72,3392027.0,1947192.73,0.907562635,1591994,0
0,0,38,1,622,0.8,72,1682264.0,855563.38,0.72377478,1142207,0
0,0,34,1,837,0.597,72,2372900.0,3051335.95,-0.156354359,4339092,0
1,0,71,0,795,1.0,72,0.0,3208395.68,-2.384888806,1345302,0
0,0,54,1,843,0.9459,84,5634798.0,3230013.86,1.009912367,2381181,0
1,0,25,0,730,0.7,48,2223249.0,875149.95,1.512398456,891365,0
1,1,41,1,728,1.0323,60,2490332.0,1315378.56,0.491683705,2389653,0
0,1,29,0,787,1.0,72,1802133.0,1625581.12,0.113144473,1560411,0
1,0,28,0,736,0.7374,72,1000000.0,813374.8,0.200828818,929275,0
0,1,42,1,728,0.4715,72,15938670.0,1904374.22,12.39466723,1132285,0
0,0,52,1,775,1.0,72,2613195.0,1591382.26,1.034546979,987691,0
1,1,30,1,737,1.0,60,1511314.0,542567.46,0.553441369,1750405,1
0,1,46,0,665,0.3101,60,1258581.0,1085356.61,0.358403694,483322,0
0,0,42,0,747,1.0,72,2259958.0,977520.71,1.19739696,1071021,0
0,1,61,1,785,0.2993,36,1840734.0,677661.16,1.128573477,1030569,0
1,1,28,0,758,0.7601,72,1562082.0,1591376.84,-0.01820461,1609199,0
1,1,32,1,775,1.0,72,2117200.0,1732453.1,0.182193653,2111747,0
1,0,37,1,858,0.9,72,3660601.0,2071530.45,1.532579664,1036860,0
1,0,36,1,642,0.9609,60,4758646.0,3154912.33,1.1475388,1397542,0
1,0,39,1,756,0.3458,84,2760399.0,923875.88,4.175823774,439799,0
1,1,38,0,815,0.6074,72,2799480.0,2202989.32,0.404132227,1475979,0
1,1,42,1,783,1.0,84,4623663.0,1274853.23,1.673003744,2001675,0
1,0,33,0,682,1.0,72,5667054.0,3264434.46,1.592843427,1508384,0
1,1,29,0,787,1.0,84,1132794.0,1887074.81,-0.284829026,2648188,0
1,0,42,0,820,0.6923,72,5939538.0,2706212.8,4.112358219,786246,0
0,0,54,0,804,0.7959,84,19181491.0,6579867.8,12.81736978,983168,0
1,1,58,0,663,1.0,72,2113339.0,1342604.32,0.449938721,1712977,0
1,1,36,0,711,0.5412,72,0.0,1495879.39,-1.018840805,1468217,0
0,1,29,1,646,0.68,84,12732771.0,1290978.62,10.81030823,1058415,1
1,1,45,0,743,1.0,84,1808380.0,1919885.53,-0.077027115,1447614,0
0,1,67,0,727,0.7436,84,1088576.0,990045.62,0.090952323,1083319,0
0,1,34,1,646,0.6704,72,0.0,1177035.56,-1.123776424,1047393,0
0,1,55,1,788,0.5038,72,13482160.0,830285.19,12.73579094,993411,0
1,1,40,0,791,1.0,72,1449403.0,544787.72,0.600604764,1506174,0
0,1,48,1,809,0.7724,84,1459911.0,672099.23,0.701793002,1122570,0
1,1,59,0,890,1.0137,72,9079695.0,1491607.5,3.429656469,2212492,0
1,1,33,0,855,1.0,72,2537327.0,896910.22,0.895891024,1831045,0
1,1,54,1,886,1.0,84,7515899.0,898518.75,3.426737816,1931102,0
1,1,55,0,848,0.7535,72,7541548.0,4596137.19,1.459504913,2018089,0
0,1,56,1,745,0.2685,72,1495032.0,1360222.12,0.135637813,993896,0
0,0,44,0,806,0.8232,72,3454420.0,1950711.44,1.63885868,917534,0
1,1,54,1,729,1.0212,48,9838719.0,6131560.25,2.025922583,1829862,0
1,1,36,1,816,0.6222,60,4215755.0,3399319.47,0.591476795,1380334,0
0,1,67,1,759,0.4803,72,9953355.0,2421728.7,2.915697739,2583130,0
1,1,30,1,881,0.9585,72,6001389.0,3313437.68,1.901903934,1413295,0
1,1,49,0,783,0.9897,72,1397161.0,1252903.2,0.06849474,2106115,0
0,1,48,0,752,1.0,72,8317152.0,3924732.07,2.468517014,1779376,0
0,1,43,0,744,1.0,72,6654720.0,3105258.66,2.058278021,1724481,0
0,1,45,0,822,0.6704,60,7972794.0,1746078.62,3.330024039,1869871,0
0,0,46,1,783,1.0,36,1438883.0,2519681.26,-0.773366511,1397524,0
1,0,31,1,610,1.0,84,1324062.0,911151.1,0.430295259,959599,0
0,1,27,0,720,1.0,72,4232640.0,1273973.14,1.209380379,2446432,0
1,1,48,1,868,1.0,72,1677341.0,995755.89,0.463640947,1470071,0
1,1,35,1,842,0.6153,72,3988786.0,2169986.33,1.148520695,1583602,0
1,1,45,1,618,0.7638,60,1000000.0,2284544.72,-0.964511942,1331808,0
0,1,60,0,706,1.0293,72,1640781.0,434559.6,0.571485006,2110679,0
0,1,42,0,739,1.0,72,7553600.0,2234794.66,2.731353346,1947315,0
0,1,65,0,660,0.7403,72,1473749.0,476403.84,0.793405763,1257043,0
1,1,56,1,641,0.6107,48,10565534.0,3159437.68,4.705243947,1574009,0
0,1,49,1,766,0.1513,84,2629463.0,1764579.79,1.582470103,546540,0
0,0,30,1,684,0.8542,60,1000000.0,849050.98,0.116973395,1290456,1
1,0,37,0,611,0.6834,72,1259290.0,1121848.48,0.1730607,794181,0
1,1,32,0,710,0.9222,72,3446890.0,2012661.27,0.879347896,1631014,0
1,1,44,1,795,0.4052,72,2200997.0,883468.15,1.323367548,995588,0
0,1,32,1,683,0.5974,60,2534369.0,1921511.12,0.603062932,1016242,0
1,1,43,1,848,0.6,72,5699620.0,891886.84,2.96479003,1621610,0
1,1,53,0,817,1.0,72,11721321.0,6568993.95,2.667487632,1931528,0
0,1,66,1,639,0.4643,60,0.0,648621.13,-0.886387481,731758,0
1,0,32,0,857,0.75,72,5509446.0,2838263.14,2.248493133,1187988,0
1,0,52,0,641,1.0,60,1958044.0,1108144.74,0.74662071,1138328,0
0,1,41,0,933,1.0,84,2276640.0,2057744.63,0.155590111,1406872,0
0,1,30,0,762,1.0214,72,3079873.0,1278877.51,0.721041654,2497769,0
0,1,65,1,768,0.794,72,3105930.0,1023380.35,1.73666792,1199164,0
0,1,70,1,807,0.9,72,30000000.0,5905352.55,10.29636067,2340113,0
0,1,53,0,665,0.3707,48,1481587.0,758659.1,0.88448101,817347,0
1,1,49,0,766,0.3423,48,3090193.0,1590445.81,2.297420925,652796,0
1,0,61,1,747,1.0,72,14670402.0,4222917.06,4.062864313,2571458,0
0,1,62,1,876,0.697,72,6336935.0,2952139.52,3.333072855,1015518,0
1,0,73,0,780,0.8,48,1859026.0,929765.54,0.731034584,1271158,0
1,1,74,0,787,0.702,72,0.0,2856588.4,-2.668743548,1070387,0
1,0,55,0,779,0.8861,72,1307458.0,448779.94,0.887186925,967866,0
0,0,43,0,821,0.9474,72,1891068.0,832331.19,1.063501563,995520,0
1,1,42,0,776,0.4042,60,3479824.0,2157394.34,1.153277322,1146671,0
1,1,54,0,725,1.0,84,4197745.0,2379610.7,1.020489271,1781630,0
0,0,47,1,766,0.4972,60,3983400.0,1137500.3,1.406031078,2024066,0
1,1,61,1,906,1.0,12,7214100.0,5922242.28,0.121696164,10615435,0
1,1,52,1,800,0.4627,72,8782980.0,5237999.9,1.644857344,2155190,0
0,0,33,0,832,0.9063,84,1524349.0,763395.4,0.93345404,815202,0
0,0,38,0,790,0.4132,72,2412185.0,5201763.61,-2.172983638,1283755,0
0,0,23,0,686,0.5699,84,2107339.0,927642.12,1.820828968,647890,0
0,1,51,1,778,0.8815,72,2000077.0,780093.48,0.914932973,1333413,0
1,0,46,0,682,1.0,72,2183600.0,2131465.38,0.04143018,1258373,0
0,1,54,1,611,0.3439,36,1556241.0,580074.82,0.548279213,1780418,0
1,1,42,1,769,0.5583,72,6317059.0,3243990.27,1.964676715,1564160,0
0,1,69,0,838,0.7904,36,22674146.0,6384345.84,6.267190321,2599219,0
0,1,24,0,672,0.5366,72,1000000.0,1412513.55,-0.290822405,1418438,0
0,1,59,1,780,1.0,72,2362721.0,1863945.59,0.263136592,1895500,0
1,1,23,1,695,0.8266,60,2761443.0,1189332.72,1.061223494,1481413,0
0,1,32,0,837,0.8372,72,1160000.0,1711549.27,-0.125243487,4403816,0
0,1,35,1,862,0.7499,72,9092524.0,1545633.98,4.596081563,1642027,0
1,1,45,1,714,1.0,72,1648860.0,462595.2,0.800184015,1482490,0
0,1,54,1,823,0.7628,60,4560316.0,877224.22,1.672405489,2202272,0
0,1,58,1,770,0.5393,24,3444959.0,1294498.62,1.204454958,1785422,0
1,1,45,0,605,0.5098,60,2885330.0,2902152.35,-0.019346419,869533,0
0,1,52,1,805,1.0,84,6200665.0,4288874.79,1.348678024,1417529,0
1,1,40,1,686,0.8969,48,10980600.0,6372951.1,1.63378306,2820233,0
1,1,42,0,676,1.0175,60,1674356.0,1356394.48,0.148645442,2139060,0
1,1,72,0,763,0.9214,72,1593420.0,1236346.33,0.233383162,1529989,0
1,1,60,1,604,0.8894,60,1000000.0,2562215.54,-0.579102382,2697650,0
0,1,46,1,754,0.3991,72,1850789.0,1285116.5,0.231062908,2448132,0
1,1,40,0,750,0.7667,72,2925445.0,1903544.93,0.80506791,1269334,0
0,1,61,1,883,0.685,60,3620800.0,4563231.03,-0.394530437,2388741,0
0,1,52,1,820,1.0,60,4261695.0,1337731.85,1.34779379,2169444,0
1,0,40,1,737,0.7196,84,1344957.0,884994.46,0.44252868,1039396,0
1,0,27,0,803,1.0,84,1288363.0,1008222.0,0.239217163,1171074,0
1,1,38,1,867,0.3937,72,3739569.0,2663304.72,1.020817554,1054316,0
1,0,39,0,777,0.9153,72,2024841.0,1170284.38,0.760223524,1124086,0
0,1,74,1,763,0.7496,24,21724200.0,5825305.66,6.041549883,2631592,0
1,1,55,0,834,0.6036,72,3745072.0,3545275.03,0.23081825,865603,0
1,1,42,1,776,0.7027,72,6658101.0,3404606.37,2.892800068,1124687,0
1,1,42,0,791,0.5861,60,2596401.0,483285.33,1.775706563,1190014,0
0,1,64,1,720,1.0,72,7273495.0,1864481.55,2.746069865,1969729,0
1,1,62,0,875,0.6274,72,9193150.0,8709622.24,0.366449381,1319494,0
1,1,33,1,859,0.5277,72,4616888.0,1532223.17,3.187845836,967633,0
1,0,44,1,594,0.7778,84,1488855.0,864835.86,0.744292312,838406,0
1,0,43,1,752,0.7647,72,1482000.0,1250729.21,0.250536007,923104,0
1,1,55,0,832,0.3259,72,0.0,3649458.88,-5.584857863,653456,0
0,1,30,0,837,0.8743,72,5357760.0,5096515.99,0.127544733,2048254,0
0,0,64,0,705,1.0,72,2909238.0,1010773.39,1.297170367,1463543,0
1,0,27,0,653,1.0,60,1990583.0,1437848.47,0.39634622,1394575,1
1,1,66,0,849,0.6776,72,3888727.0,2448214.22,1.107775725,1300365,0
0,0,34,0,654,0.6104,72,1590051.0,681250.34,1.240475197,732623,0
1,0,30,1,833,0.6909,60,1605664.0,585206.12,0.826465046,1234726,0
1,1,40,1,626,1.0,72,1000000.0,528647.81,0.27431038,1718317,0
1,0,30,0,735,1.0,84,1190397.0,1001320.48,0.139778677,1352685,0
1,0,70,1,662,0.5,72,0.0,2669251.74,-3.426888899,778914,0
1,0,44,0,666,0.2251,36,2434583.0,1520358.84,2.385899399,383178,0
0,1,41,1,785,0.7621,84,5387131.0,1360613.55,3.117373018,1291638,0
0,1,41,0,789,0.5495,72,4396728.0,725232.13,2.384566689,1539691,0
1,1,56,0,703,0.3155,24,2044646.0,903146.73,1.125370461,1014332,0
0,1,46,1,609,0.9202,72,4968400.0,1139975.46,2.160732389,1771818,0
0,1,32,1,712,0.7044,84,2041795.0,1280899.04,0.431268437,1764321,0
1,0,44,1,705,0.7901,84,1572486.0,802030.73,1.11854714,688800,0
1,0,33,0,671,0.963,48,1193295.0,822441.95,0.274794101,1349567,1
0,1,28,1,700,0.479,60,2396200.0,1728521.13,0.662720396,1007482,0
1,0,34,1,640,0.862,72,4726694.0,2154858.32,1.662866365,1546628,1
1,1,31,1,778,1.0,84,3554647.0,1149112.8,0.851340838,2825583,0
1,0,64,1,954,1.0,72,7327152.0,726673.71,5.203963469,1268356,0
0,0,57,1,859,0.6899,84,2238111.0,653918.72,1.478877011,1071213,0
1,1,58,0,804,0.5559,84,3917722.0,1560526.72,1.550221354,1520554,0
1,0,41,0,801,0.9143,72,2159543.0,879857.61,1.423028471,899269,0
1,1,32,0,782,1.0,84,1927322.0,1206822.85,0.498001185,1446782,0
0,1,24,1,647,0.5412,60,1399669.0,634642.55,0.664972668,1150463,0
1,0,26,1,730,0.6245,72,3295990.0,1394556.88,3.264823352,582400,0
1,0,29,1,589,0.7973,48,1209374.0,1135668.18,0.071905171,1025042,0
1,1,33,0,808,1.0,72,1642932.0,1022070.48,0.251144975,2472124,1
1,0,37,0,655,0.6222,84,2711113.0,1637113.91,1.568882762,684563,0
0,1,60,0,696,0.4671,84,1000000.0,758739.68,0.181943747,1326016,0
1,0,51,0,711,0.7361,48,1733201.0,1610959.95,0.138873672,880232,0
0,0,52,1,804,0.2453,24,1491698.0,3172231.55,-2.492785159,674159,0
1,1,48,0,857,0.8917,72,2820482.0,824805.82,1.159895837,1720565,0
1,1,39,1,814,1.0,72,2613814.0,556097.11,1.264449391,1627362,0
1,1,61,0,865,1.0,72,0.0,5316052.79,-3.361926366,1581252,0
1,1,69,0,819,0.567,84,30000000.0,2307579.75,16.07772495,1722409,0
1,1,37,0,755,0.6866,72,3618485.0,631197.57,2.519510139,1185662,0
0,1,35,0,802,0.6411,84,3330749.0,2171212.8,0.901602929,1286083,0
0,0,39,1,692,0.6216,60,2049047.0,863837.34,1.269453107,933638,0
0,1,31,0,773,0.369,72,2275804.0,904570.45,0.58681427,2336742,0
0,0,28,0,831,1.0,60,2982100.0,4053002.34,-0.647949057,1652757,0
0,1,39,0,720,1.0,72,9250514.0,4093885.39,2.249215797,2292634,0
1,1,58,1,647,0.3,72,4329962.0,1498612.1,4.328089975,654180,0
0,1,35,0,647,0.6395,72,3114853.0,1514589.54,1.294252894,1236438,0
1,1,27,1,802,1.0,72,1735369.0,1568113.75,0.078944555,2118642,0
0,1,42,0,824,1.0341,72,4464483.0,1724911.36,1.588183252,1724972,0
1,1,63,0,686,1.0,84,15197441.0,9303119.23,2.767544481,2129802,0
0,1,54,1,744,0.847,72,14634196.0,5434024.1,6.365667483,1445280,0
0,1,59,0,879,1.0,60,1401916.0,860482.44,0.232985581,2323893,0
1,1,24,1,773,0.2917,12,1384320.0,1074076.21,0.158464789,1957809,0
1,0,25,0,722,0.7143,84,1656772.0,1250947.09,0.659877902,615000,0
1,1,59,1,597,0.4193,60,10063786.0,6374629.01,3.154368508,1169539,0
1,1,33,1,662,1.0,72,2614540.0,1262692.24,0.696286428,1941511,0
1,1,35,1,781,1.0,72,3361593.0,1838966.34,0.832796865,1828329,0
1,0,42,1,636,0.7826,72,1474319.0,1739560.13,-0.383692321,691286,0
1,1,34,1,737,1.0,72,1244532.0,1170189.96,0.042565518,1746532,0
0,1,34,1,776,0.5271,84,1145978.0,1953224.79,-0.835753506,965891,0
0,1,26,0,729,1.0,84,1639114.0,1049863.62,0.241936898,2435554,0
1,1,39,1,654,1.0,72,4330633.0,2295442.42,1.223057297,1664019,0
0,0,43,1,789,1.0,84,1945400.0,1510214.8,0.396495921,1097578,0
1,0,46,0,752,1.0,72,2352365.0,874025.53,1.314559781,1124589,0
0,1,46,1,802,1.0,72,31681200.0,14077013.49,5.652952262,3114158,0
1,1,52,0,775,1.0,72,0.0,3995160.74,-1.486517785,2687597,0
1,0,56,0,771,0.6849,72,2559894.0,1545126.21,1.607871325,631125,0
0,1,46,1,802,0.8115,72,31681200.0,14077013.49,6.966235843,2527073,0
1,1,61,1,833,0.9213,60,2795101.0,1782995.19,0.617211077,1639805,0
0,0,72,0,919,0.765,60,14740493.0,6047736.3,2.190040993,3969221,0
0,1,28,1,680,0.4587,72,2180649.0,1638131.13,0.825654673,657076,0
0,1,47,1,858,1.0279,72,27911418.0,2900665.18,11.67496531,2142255,0
1,1,43,1,824,0.8113,60,4543032.0,2187932.43,1.538228134,1531047,0
1,1,39,1,813,1.0,72,3097897.0,1605936.42,0.912139776,1635671,0
1,1,42,1,749,1.0,60,4865614.0,2490873.17,1.026979792,2312354,1
1,1,25,1,756,1.0,72,1305461.0,842701.51,0.274293189,1687098,0
1,1,32,1,698,0.7131,72,1896715.0,1330914.22,0.601142552,941209,0
1,1,42,0,763,0.3976,60,1612609.0,2268293.95,-0.367278859,1785251,0
1,1,36,0,886,1.0,72,1750503.0,922845.87,0.383010754,2160924,0
0,1,53,0,863,0.5968,60,2951156.0,2479816.02,0.267034682,1765089,0
1,1,30,1,747,0.7405,72,8629108.0,3656546.19,1.364842803,3643322,0
1,1,25,0,742,1.0,72,1416217.0,986334.88,0.236108027,1820701,0
1,0,49,1,794,0.8865,72,6917652.0,5853297.77,1.092644994,974108,0
0,1,21,1,619,0.64,72,2982601.0,1293915.55,1.077406832,1567361,0
0,1,50,1,821,0.6746,72,2625369.0,588522.12,0.625939788,3254062,0
0,1,29,0,724,0.7929,72,2068771.0,527574.71,0.9989398,1542832,0
0,0,67,1,729,0.8,84,7073353.0,3922243.31,1.512522003,2083348,1
0,0,51,0,728,0.2,48,1850617.0,764852.02,3.52100406,308368,0
0,1,28,0,722,1.0137,60,3263770.0,1228454.19,0.955696292,2129668,0
0,1,29,1,657,0.5495,72,2283686.0,2943841.2,-0.514237686,1283755,0
0,1,49,1,644,0.7784,72,5943125.0,2421501.16,0.901724531,3905432,0
1,1,39,1,862,0.9247,72,1666178.0,959869.98,0.510907768,1382457,0
0,1,30,1,830,0.7437,72,0.0,3782624.16,-0.855572588,4421161,0
1,0,30,0,686,1.0,72,2494600.0,866381.83,1.595927764,1020233,0
1,0,28,0,733,1.0,84,1922902.0,1109848.34,0.567504624,1432682,0
0,1,45,1,665,0.5345,84,1300644.0,1977506.26,-0.257958814,2623916,0
1,1,43,0,759,0.2151,72,6340515.0,3230733.27,7.508503144,414168,0
1,0,23,0,669,0.8257,48,1214149.0,792526.59,0.273844446,1539642,0
1,1,70,1,905,0.6344,72,26372326.0,4335794.35,16.76823673,1314183,0
1,1,29,1,632,1.0,60,0.0,1188729.02,-0.536172865,2217063,0
0,1,35,1,769,0.751,48,6590631.0,4716438.66,0.827419264,2265106,0
1,0,38,0,718,1.0,48,1177641.0,946866.01,0.182416402,1265100,0
0,1,37,1,611,0.6932,84,1000000.0,1822338.7,-0.721847432,1139214,0
1,1,62,0,764,1.0,84,4917853.0,2778217.43,1.459926097,1465578,0
1,1,35,1,612,1.0,72,1000000.0,862824.53,0.058180002,2357777,0
1,1,38,1,754,0.9505,72,2351000.0,2154996.9,0.123719336,1584256,0
0,1,28,1,852,1.0359,60,4504310.0,1081513.91,1.629032531,2101122,0
0,1,38,1,637,0.7645,84,30000000.0,5907981.05,20.29702356,1186973,0
1,1,41,0,668,0.7699,72,6442385.0,1212440.66,2.476411968,2111904,0
1,1,42,1,839,0.6604,72,4590163.0,2717203.88,0.94027498,1991927,0
1,1,54,0,680,1.0,72,1151140.0,773416.3,0.213579876,1768536,0
0,1,59,0,819,1.0,72,1427117.0,1007874.6,0.186143894,2252249,0
1,1,31,0,632,0.8699,72,1000000.0,615469.94,0.261320554,1471488,0
1,1,25,1,640,1.0349,72,1000000.0,1428027.86,-0.210072033,2037529,0
1,1,44,1,743,1.0,72,1000000.0,579782.61,0.155908622,2695280,0
1,1,59,1,824,0.5634,72,18722665.0,8164293.77,8.287738166,1273975,0
0,1,51,1,712,0.75,84,2673941.0,1585476.84,0.857211612,1269773,0
1,1,52,0,638,0.6486,72,1000000.0,464182.21,0.557413668,961257,1
0,1,56,1,851,0.9413,60,21574911.0,2964158.7,7.477627209,2488858,0
1,1,49,0,819,1.0,84,2188375.0,800975.31,0.972108925,1427206,0
1,1,66,0,886,0.5599,60,0.0,3797263.78,-2.189845164,1734033,0
0,1,40,1,643,0.6689,60,2752080.0,1804210.12,0.86295667,1098398,0
0,1,39,1,786,0.8443,72,2081928.0,1344560.69,0.520939025,1415458,0
1,1,75,1,804,0.4324,60,8292450.0,720550.01,8.684088583,871928,0
1,1,32,1,725,1.0,72,3030618.0,1566104.01,0.775813903,1887713,0
1,1,40,1,657,1.0,72,1524432.0,1061593.88,0.248563611,1862051,0
1,1,72,0,900,0.3606,72,7176343.0,819807.29,9.545695203,665906,0
0,0,61,0,746,0.5785,72,1255400.0,912440.29,0.377404265,908733,0
1,1,43,0,756,0.6972,72,2398582.0,1389399.54,0.851160295,1185655,0
1,1,44,0,787,0.9808,72,9227032.0,4685570.91,1.629063538,2787774,0
0,1,41,0,762,0.821,72,2774833.0,1225016.12,0.892633395,1736230,0
1,1,54,1,761,1.0,72,5347650.0,1882508.41,1.22446454,2829924,0
1,1,68,1,785,1.0185,15,29399475.0,8547085.81,6.930266637,3008887,0
0,1,54,0,712,1.0136,78,6653094.0,4533076.14,1.732156778,1223918,0
1,1,53,1,777,0.9008,72,1132442.0,1293390.83,-0.113480183,1418299,0
1,1,51,1,876,1.0,79,4242285.0,612695.07,3.031190491,1197414,0
1,0,39,1,632,0.9,72,0.0,829691.06,-0.533027613,1556563,0
1,1,31,1,761,1.0202,72,5427435.0,3479186.7,0.769844703,2530703,0
1,1,39,1,814,0.6145,84,3194324.0,2909519.21,0.211446573,1346935,0
0,1,68,1,759,1.0,84,3785985.0,1141716.31,1.792596927,1475105,0
1,0,60,1,608,0.4211,84,2026281.0,1316107.48,1.776846393,399682,0
1,1,60,1,752,0.7995,72,9692746.0,4564965.21,2.465477175,2079833,0
1,1,43,1,773,0.7865,72,3790634.0,658115.12,2.458811818,1273997,0
1,1,37,1,772,0.326,72,3152583.0,1877655.09,2.106431025,605255,0
1,1,55,0,756,1.0,84,0.0,5427775.01,-3.54574846,1530784,0
0,1,64,0,891,0.6842,72,3926492.0,2869965.89,0.633074184,1668882,0
1,1,33,0,755,0.5317,72,1543568.0,1033699.47,0.359845389,1416910,0
1,1,38,0,833,0.7591,60,6126007.0,3134227.82,1.372746664,2179411,0
1,1,65,1,686,0.7251,84,3933529.0,2090239.93,1.433947303,1285465,0
0,0,63,0,868,1.0,84,1273762.0,696863.65,0.540372417,1067594,0
1,1,49,1,823,1.0176,72,6647200.0,3576844.62,1.38373109,2218896,0
0,1,51,0,750,0.8517,60,1644071.0,1176963.12,0.282044939,1656147,0
1,1,38,1,739,0.5852,72,1588339.0,2702057.26,-0.721555183,1543497,0
1,1,61,0,904,0.3137,36,7603582.0,1034178.61,5.548370126,1184024,0
0,1,39,1,671,0.1905,72,1000000.0,523233.51,0.495688919,961826,0
1,1,38,1,695,1.0,72,0.0,3862460.0,-2.326994805,1659849,0
1,1,26,1,594,0.772,72,2238877.0,1253095.17,0.768673768,1282445,0
1,1,47,0,666,0.4637,72,8165801.0,3658890.82,6.035956886,746677,0
1,1,73,1,672,1.0,84,3833401.0,2576114.11,0.756949395,1660992,1
0,1,36,0,768,1.0209,72,4139133.0,1291977.87,1.256521743,2265902,0
1,0,44,1,677,1.0,72,3804741.0,2097835.2,1.172971513,1455198,0
1,0,42,1,657,1.0,84,1000000.0,1827256.37,-1.016029587,814205,0
1,1,30,1,855,1.0373,60,2471357.0,960645.36,0.732668377,2061931,0
0,0,31,1,771,1.0,84,1599620.0,1876765.79,-0.227811033,1216560,0
1,1,28,1,639,0.8355,72,1493213.0,1321180.36,0.123124419,1397226,0
0,1,68,1,734,0.7611,84,2648855.0,1375871.5,0.641776782,1983530,0
1,1,68,0,699,0.8416,72,1228326.0,1318613.81,-0.037406951,2413664,0
0,1,51,0,748,0.4582,72,2701434.0,2562336.53,0.11315361,1229280,0
0,1,50,1,697,0.375,72,0.0,1567363.14,-1.31972916,1187640,0
